id,review,sentiment,bio_tagged_review
2798,মেরিলের সাবান টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,মেরিলের-B সাবান-I টি ডেলিভারি পেয়েছি। ধন্যবাদ।
2799,মেরিলের সাবানটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,মেরিলের সাবানটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
2800,মেরিলের সাবান টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,মেরিলের-B সাবান-I টি ডেলিভারি পেয়েছি। ধন্যবাদ।
2801,পেট্রোলিয়াম জেলি টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,পেট্রোলিয়াম-B জেলি-I টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
2802,"পেট্রোলিয়াম জেলি ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"পেট্রোলিয়াম-B জেলি-I ব্যবহার করছি, এখনো কোনো মতামত নেই।"
2803,পেট্রোলিয়াম জেলি টি হাতে পেয়েছি। মোটামুটি ভালো।,1,পেট্রোলিয়াম-B জেলি-I টি হাতে পেয়েছি। মোটামুটি ভালো।
2804,পেট্রোলিয়াম জেলি অনেক চমৎকার একটা প্রোডাক্ট।,2,পেট্রোলিয়াম-B জেলি-I অনেক চমৎকার একটা প্রোডাক্ট।
2805,পেট্রোলিয়াম জেলি টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,পেট্রোলিয়াম-B জেলি-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
2806,পেট্রোলিয়াম জেলিটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,পেট্রোলিয়াম জেলিটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
2807,পেট্রোলিয়াম জেলি এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,পেট্রোলিয়াম-B জেলি-I এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
2808,পেট্রোলিয়াম জেলিটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,পেট্রোলিয়াম জেলিটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
2809,পেট্রোলিয়াম জেলি অনেক চমৎকার একটা প্রোডাক্ট।,2,পেট্রোলিয়াম-B জেলি-I অনেক চমৎকার একটা প্রোডাক্ট।
2810,পেট্রোলিয়াম জেলিটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,পেট্রোলিয়াম জেলিটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
2811,পেট্রোলিয়াম জেলি টি অনেক ভালো! আমি খুবই খুশি।,2,পেট্রোলিয়াম-B জেলি-I টি অনেক ভালো! আমি খুবই খুশি।
2812,পেট্রোলিয়াম জেলি টি অনেক ভালো! আমি খুবই খুশি।,2,পেট্রোলিয়াম-B জেলি-I টি অনেক ভালো! আমি খুবই খুশি।
2813,পেট্রোলিয়াম জেলি টি অনেক ভালো! আমি খুবই খুশি।,2,পেট্রোলিয়াম-B জেলি-I টি অনেক ভালো! আমি খুবই খুশি।
2814,পেট্রোলিয়াম জেলিটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,পেট্রোলিয়াম জেলিটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
2815,পেট্রোলিয়াম জেলি এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,পেট্রোলিয়াম-B জেলি-I এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
2816,পেট্রোলিয়াম জেলি অনেক চমৎকার একটা প্রোডাক্ট।,2,পেট্রোলিয়াম-B জেলি-I অনেক চমৎকার একটা প্রোডাক্ট।
2817,পেট্রোলিয়াম জেলিটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,পেট্রোলিয়াম জেলিটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
2818,পেট্রোলিয়াম জেলি টি খুবই বাজে। একদম ভালো না।,0,পেট্রোলিয়াম-B জেলি-I টি খুবই বাজে। একদম ভালো না।
2819,পেট্রোলিয়াম জেলি টি খুবই বাজে। একদম ভালো না।,0,পেট্রোলিয়াম-B জেলি-I টি খুবই বাজে। একদম ভালো না।
2820,পেট্রোলিয়াম জেলি টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,পেট্রোলিয়াম-B জেলি-I টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
2821,পেট্রোলিয়াম জেলি ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2,পেট্রোলিয়াম-B জেলি-I ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।
2822,পেট্রোলিয়াম জেলি টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,পেট্রোলিয়াম-B জেলি-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
2823,পেট্রোলিয়াম জেলি টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,পেট্রোলিয়াম-B জেলি-I টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
2824,পেট্রোলিয়াম জেলি টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,পেট্রোলিয়াম-B জেলি-I টি ডেলিভারি পেয়েছি। ধন্যবাদ।
2825,পেট্রোলিয়াম জেলিটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,পেট্রোলিয়াম জেলিটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
2826,পেট্রোলিয়াম জেলি টি খুব কাজের। দাম অনুযায়ী দারুণ।,2,পেট্রোলিয়াম-B জেলি-I টি খুব কাজের। দাম অনুযায়ী দারুণ।
2827,পেট্রোলিয়াম জেলি এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,পেট্রোলিয়াম-B জেলি-I এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
2828,পেট্রোলিয়াম জেলি টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,পেট্রোলিয়াম-B জেলি-I টি ডেলিভারি পেয়েছি। ধন্যবাদ।
2829,পেট্রোলিয়াম জেলি অনেক চমৎকার একটা প্রোডাক্ট।,2,পেট্রোলিয়াম-B জেলি-I অনেক চমৎকার একটা প্রোডাক্ট।
2830,পেট্রোলিয়াম জেলি অনেক চমৎকার একটা প্রোডাক্ট।,2,পেট্রোলিয়াম-B জেলি-I অনেক চমৎকার একটা প্রোডাক্ট।
2831,পেট্রোলিয়াম জেলি টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,পেট্রোলিয়াম-B জেলি-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
2832,পেট্রোলিয়াম জেলি অনেক চমৎকার একটা প্রোডাক্ট।,2,পেট্রোলিয়াম-B জেলি-I অনেক চমৎকার একটা প্রোডাক্ট।
2833,পেট্রোলিয়াম জেলি টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,পেট্রোলিয়াম-B জেলি-I টি ডেলিভারি পেয়েছি। ধন্যবাদ।
2834,পেট্রোলিয়াম জেলি টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,পেট্রোলিয়াম-B জেলি-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
2835,পেট্রোলিয়াম জেলিটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,পেট্রোলিয়াম জেলিটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
2836,পেট্রোলিয়াম জেলি এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,পেট্রোলিয়াম-B জেলি-I এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
2837,পেট্রোলিয়াম জেলি এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,পেট্রোলিয়াম-B জেলি-I এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
2838,পেট্রোলিয়াম জেলি টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,পেট্রোলিয়াম-B জেলি-I টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
2839,পেট্রোলিয়াম জেলি টি খুবই বাজে। একদম ভালো না।,0,পেট্রোলিয়াম-B জেলি-I টি খুবই বাজে। একদম ভালো না।
2840,পেট্রোলিয়াম জেলি টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,পেট্রোলিয়াম-B জেলি-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
2841,পেট্রোলিয়াম জেলি টি খুব কাজের। দাম অনুযায়ী দারুণ।,2,পেট্রোলিয়াম-B জেলি-I টি খুব কাজের। দাম অনুযায়ী দারুণ।
2842,পেট্রোলিয়াম জেলি টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,পেট্রোলিয়াম-B জেলি-I টি ডেলিভারি পেয়েছি। ধন্যবাদ।
2843,পেট্রোলিয়াম জেলি এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,পেট্রোলিয়াম-B জেলি-I এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
2844,পেট্রোলিয়াম জেলি টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,পেট্রোলিয়াম-B জেলি-I টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
2845,পেট্রোলিয়াম জেলি এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,পেট্রোলিয়াম-B জেলি-I এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
2846,পেট্রোলিয়াম জেলিটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,পেট্রোলিয়াম জেলিটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
2847,পেট্রোলিয়াম জেলি টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,পেট্রোলিয়াম-B জেলি-I টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
2848,পেট্রোলিয়াম জেলি টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,পেট্রোলিয়াম-B জেলি-I টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
2849,পেট্রোলিয়াম জেলি টি খুব কাজের। দাম অনুযায়ী দারুণ।,2,পেট্রোলিয়াম-B জেলি-I টি খুব কাজের। দাম অনুযায়ী দারুণ।
2850,পেট্রোলিয়াম জেলি অনেক চমৎকার একটা প্রোডাক্ট।,2,পেট্রোলিয়াম-B জেলি-I অনেক চমৎকার একটা প্রোডাক্ট।
2851,পেট্রোলিয়াম জেলি টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,পেট্রোলিয়াম-B জেলি-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
2852,পেট্রোলিয়াম জেলি টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,পেট্রোলিয়াম-B জেলি-I টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
2853,পেট্রোলিয়াম জেলি টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,পেট্রোলিয়াম-B জেলি-I টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
2854,পেট্রোলিয়াম জেলি টি হাতে পেয়েছি। মোটামুটি ভালো।,1,পেট্রোলিয়াম-B জেলি-I টি হাতে পেয়েছি। মোটামুটি ভালো।
2855,পেট্রোলিয়াম জেলি টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,পেট্রোলিয়াম-B জেলি-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
2856,পেট্রোলিয়াম জেলি টি খুবই বাজে। একদম ভালো না।,0,পেট্রোলিয়াম-B জেলি-I টি খুবই বাজে। একদম ভালো না।
2857,পেট্রোলিয়াম জেলি টি খুব কাজের। দাম অনুযায়ী দারুণ।,2,পেট্রোলিয়াম-B জেলি-I টি খুব কাজের। দাম অনুযায়ী দারুণ।
2858,পেট্রোলিয়াম জেলি টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,পেট্রোলিয়াম-B জেলি-I টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
2859,পেট্রোলিয়াম জেলি টি হাতে পেয়েছি। মোটামুটি ভালো।,1,পেট্রোলিয়াম-B জেলি-I টি হাতে পেয়েছি। মোটামুটি ভালো।
2860,পেট্রোলিয়াম জেলি টি হাতে পেয়েছি। মোটামুটি ভালো।,1,পেট্রোলিয়াম-B জেলি-I টি হাতে পেয়েছি। মোটামুটি ভালো।
2861,পেট্রোলিয়াম জেলি টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,পেট্রোলিয়াম-B জেলি-I টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
2862,পেট্রোলিয়াম জেলি টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,পেট্রোলিয়াম-B জেলি-I টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
2863,পেট্রোলিয়াম জেলি অনেক চমৎকার একটা প্রোডাক্ট।,2,পেট্রোলিয়াম-B জেলি-I অনেক চমৎকার একটা প্রোডাক্ট।
2864,পেট্রোলিয়াম জেলি টি খুব কাজের। দাম অনুযায়ী দারুণ।,2,পেট্রোলিয়াম-B জেলি-I টি খুব কাজের। দাম অনুযায়ী দারুণ।
2865,পেট্রোলিয়াম জেলিটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,পেট্রোলিয়াম জেলিটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
2866,পেট্রোলিয়াম জেলিটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,পেট্রোলিয়াম জেলিটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
2867,পেট্রোলিয়াম জেলি টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,পেট্রোলিয়াম-B জেলি-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
2868,পেট্রোলিয়াম জেলি অনেক চমৎকার একটা প্রোডাক্ট।,2,পেট্রোলিয়াম-B জেলি-I অনেক চমৎকার একটা প্রোডাক্ট।
2869,পেট্রোলিয়াম জেলি টি অনেক ভালো! আমি খুবই খুশি।,2,পেট্রোলিয়াম-B জেলি-I টি অনেক ভালো! আমি খুবই খুশি।
2870,পেট্রোলিয়াম জেলি টি অনেক ভালো! আমি খুবই খুশি।,2,পেট্রোলিয়াম-B জেলি-I টি অনেক ভালো! আমি খুবই খুশি।
2871,পেট্রোলিয়াম জেলি টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,পেট্রোলিয়াম-B জেলি-I টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
2872,পেট্রোলিয়াম জেলি অনেক চমৎকার একটা প্রোডাক্ট।,2,পেট্রোলিয়াম-B জেলি-I অনেক চমৎকার একটা প্রোডাক্ট।
2873,পেট্রোলিয়াম জেলি টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,পেট্রোলিয়াম-B জেলি-I টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
2874,পেট্রোলিয়াম জেলি টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,পেট্রোলিয়াম-B জেলি-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
2875,পেট্রোলিয়াম জেলি টি অনেক ভালো! আমি খুবই খুশি।,2,পেট্রোলিয়াম-B জেলি-I টি অনেক ভালো! আমি খুবই খুশি।
2876,পেট্রোলিয়াম জেলি টি হাতে পেয়েছি। মোটামুটি ভালো।,1,পেট্রোলিয়াম-B জেলি-I টি হাতে পেয়েছি। মোটামুটি ভালো।
2877,পেট্রোলিয়াম জেলিটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,পেট্রোলিয়াম জেলিটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
2878,পেট্রোলিয়াম জেলি টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,পেট্রোলিয়াম-B জেলি-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
2879,পেট্রোলিয়াম জেলি টি হাতে পেয়েছি। মোটামুটি ভালো।,1,পেট্রোলিয়াম-B জেলি-I টি হাতে পেয়েছি। মোটামুটি ভালো।
2880,পেট্রোলিয়াম জেলি টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,পেট্রোলিয়াম-B জেলি-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
2881,পেট্রোলিয়াম জেলি টি হাতে পেয়েছি। মোটামুটি ভালো।,1,পেট্রোলিয়াম-B জেলি-I টি হাতে পেয়েছি। মোটামুটি ভালো।
2882,পেট্রোলিয়াম জেলিটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,পেট্রোলিয়াম জেলিটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
2883,পেট্রোলিয়াম জেলিটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,পেট্রোলিয়াম জেলিটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
2884,পেট্রোলিয়াম জেলি টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,পেট্রোলিয়াম-B জেলি-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
2885,পেট্রোলিয়াম জেলি টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,পেট্রোলিয়াম-B জেলি-I টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
2886,পেট্রোলিয়াম জেলি টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,পেট্রোলিয়াম-B জেলি-I টি ডেলিভারি পেয়েছি। ধন্যবাদ।
2887,পেট্রোলিয়াম জেলি টি খুবই বাজে। একদম ভালো না।,0,পেট্রোলিয়াম-B জেলি-I টি খুবই বাজে। একদম ভালো না।
2888,পেট্রোলিয়াম জেলি অনেক চমৎকার একটা প্রোডাক্ট।,2,পেট্রোলিয়াম-B জেলি-I অনেক চমৎকার একটা প্রোডাক্ট।
2889,পেট্রোলিয়াম জেলি টি হাতে পেয়েছি। মোটামুটি ভালো।,1,পেট্রোলিয়াম-B জেলি-I টি হাতে পেয়েছি। মোটামুটি ভালো।
2890,পেট্রোলিয়াম জেলিটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,পেট্রোলিয়াম জেলিটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
2891,পেট্রোলিয়াম জেলি টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,পেট্রোলিয়াম-B জেলি-I টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
2892,পেট্রোলিয়াম জেলি টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,পেট্রোলিয়াম-B জেলি-I টি ডেলিভারি পেয়েছি। ধন্যবাদ।
2893,পেট্রোলিয়াম জেলি ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2,পেট্রোলিয়াম-B জেলি-I ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।
2894,পেট্রোলিয়াম জেলি টি খুবই বাজে। একদম ভালো না।,0,পেট্রোলিয়াম-B জেলি-I টি খুবই বাজে। একদম ভালো না।
2895,পেট্রোলিয়াম জেলিটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,পেট্রোলিয়াম জেলিটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
2896,পেট্রোলিয়াম জেলি টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,পেট্রোলিয়াম-B জেলি-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
2897,পেট্রোলিয়াম জেলি অনেক চমৎকার একটা প্রোডাক্ট।,2,পেট্রোলিয়াম-B জেলি-I অনেক চমৎকার একটা প্রোডাক্ট।
2898,পেট্রোলিয়াম জেলি টি অনেক ভালো! আমি খুবই খুশি।,2,পেট্রোলিয়াম-B জেলি-I টি অনেক ভালো! আমি খুবই খুশি।
2899,পেট্রোলিয়াম জেলি অনেক চমৎকার একটা প্রোডাক্ট।,2,পেট্রোলিয়াম-B জেলি-I অনেক চমৎকার একটা প্রোডাক্ট।
2900,পেট্রোলিয়াম জেলি অনেক চমৎকার একটা প্রোডাক্ট।,2,পেট্রোলিয়াম-B জেলি-I অনেক চমৎকার একটা প্রোডাক্ট।
2901,বেবি লোশন ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2,বেবি-B লোশন-I ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।
2902,বেবি লোশনটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,বেবি লোশনটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
2903,বেবি লোশন টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,বেবি-B লোশন-I টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
2904,বেবি লোশন টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,বেবি-B লোশন-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
2905,বেবি লোশনটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,বেবি লোশনটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
2906,বেবি লোশন টি খুব কাজের। দাম অনুযায়ী দারুণ।,2,বেবি-B লোশন-I টি খুব কাজের। দাম অনুযায়ী দারুণ।
2907,বেবি লোশন টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,বেবি-B লোশন-I টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
2908,বেবি লোশনটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,বেবি লোশনটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
2909,বেবি লোশনটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,বেবি লোশনটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
2910,বেবি লোশন অনেক চমৎকার একটা প্রোডাক্ট।,2,বেবি-B লোশন-I অনেক চমৎকার একটা প্রোডাক্ট।
2911,বেবি লোশন টি অনেক ভালো! আমি খুবই খুশি।,2,বেবি-B লোশন-I টি অনেক ভালো! আমি খুবই খুশি।
2912,বেবি লোশন টি খুব কাজের। দাম অনুযায়ী দারুণ।,2,বেবি-B লোশন-I টি খুব কাজের। দাম অনুযায়ী দারুণ।
2913,বেবি লোশন টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,বেবি-B লোশন-I টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
2914,বেবি লোশন অনেক চমৎকার একটা প্রোডাক্ট।,2,বেবি-B লোশন-I অনেক চমৎকার একটা প্রোডাক্ট।
2915,বেবি লোশন টি খুবই বাজে। একদম ভালো না।,0,বেবি-B লোশন-I টি খুবই বাজে। একদম ভালো না।
2916,বেবি লোশন ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2,বেবি-B লোশন-I ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।
2917,বেবি লোশনটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,বেবি লোশনটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
2918,বেবি লোশন এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,বেবি-B লোশন-I এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
2919,বেবি লোশন টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,বেবি-B লোশন-I টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
2920,বেবি লোশন টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,বেবি-B লোশন-I টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
2921,"বেবি লোশন ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"বেবি-B লোশন-I ব্যবহার করছি, এখনো কোনো মতামত নেই।"
2922,বেবি লোশন ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2,বেবি-B লোশন-I ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।
2923,বেবি লোশন টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,বেবি-B লোশন-I টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
2924,"বেবি লোশন ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"বেবি-B লোশন-I ব্যবহার করছি, এখনো কোনো মতামত নেই।"
2925,বেবি লোশন টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,বেবি-B লোশন-I টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
2926,বেবি লোশন টি খুবই বাজে। একদম ভালো না।,0,বেবি-B লোশন-I টি খুবই বাজে। একদম ভালো না।
2927,বেবি লোশন টি খুবই বাজে। একদম ভালো না।,0,বেবি-B লোশন-I টি খুবই বাজে। একদম ভালো না।
2928,বেবি লোশনটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,বেবি লোশনটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
2929,বেবি লোশন ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2,বেবি-B লোশন-I ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।
2930,বেবি লোশনটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,বেবি লোশনটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
2931,বেবি লোশন ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2,বেবি-B লোশন-I ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।
2932,বেবি লোশন টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,বেবি-B লোশন-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
2933,বেবি লোশন টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,বেবি-B লোশন-I টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
2934,বেবি লোশন টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,বেবি-B লোশন-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
2935,বেবি লোশন এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,বেবি-B লোশন-I এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
2936,"বেবি লোশন ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"বেবি-B লোশন-I ব্যবহার করছি, এখনো কোনো মতামত নেই।"
2937,বেবি লোশন টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,বেবি-B লোশন-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
